text,primary_intent,sub_intent,market,language,variant,has_typo,has_accents,mentions_product,occasion,confidence_expected,source,timestamp
cuanto vale el envio a Asturias,INFORMATIONAL,policy_shipping,ES,es,neutral,False,False,null,null,MEDIUM,claude_synthetic,1766882727.8848562
¿Hay envío express para novias?,INFORMATIONAL,policy_shipping,ES,es,formal,False,True,null,boda,HIGH,claude_synthetic,1766882727.884857
tiempo entrega complementos boda,INFORMATIONAL,policy_shipping,ES,es,neutral,False,False,null,boda,MEDIUM,claude_synthetic,1766882727.8848572
¿Hacéis entregas antes de eventos?,INFORMATIONAL,policy_shipping,ES,es,formal,False,True,null,fiesta,HIGH,claude_synthetic,1766882727.8848577
coste envío vestido satín elegante,INFORMATIONAL,policy_shipping,ES,es,neutral,False,True,null,null,MEDIUM,claude_synthetic,1766882727.8848581
¿Enviáis con garantía de fecha?,INFORMATIONAL,policy_shipping,ES,es,formal,False,True,null,null,HIGH,claude_synthetic,1766882727.8848584
envio urgente para invitadas boda,INFORMATIONAL,policy_shipping,ES,es,neutral,False,False,null,boda,MEDIUM,claude_synthetic,1766882727.8848588
¿Cuánto tardáis en procesar?,INFORMATIONAL,policy_shipping,ES,es,formal,False,True,null,null,HIGH,claude_synthetic,1766882727.884859
gastos transporte lencería invisible,INFORMATIONAL,policy_shipping,ES,es,neutral,False,True,null,null,MEDIUM,claude_synthetic,1766882727.8848596
¿Podéis acelerar envíos especiales?,INFORMATIONAL,policy_shipping,ES,es,formal,False,True,null,null,HIGH,claude_synthetic,1766882727.8848598
cuanto cuesta enviar a Extremadura,INFORMATIONAL,policy_shipping,ES,es,neutral,False,False,null,null,MEDIUM,claude_synthetic,1766882727.8848605
¿Tenéis envío gratuito para galas?,INFORMATIONAL,policy_shipping,ES,es,formal,False,True,null,gala,HIGH,claude_synthetic,1766882727.884861
tiempo entrega aros piedras eventos,INFORMATIONAL,policy_shipping,ES,es,neutral,False,False,null,fiesta,MEDIUM,claude_synthetic,1766882727.8848627
¿Hacéis envíos para fechas límite?,INFORMATIONAL,policy_shipping,ES,es,formal,False,True,null,null,HIGH,claude_synthetic,1766882727.8848631
coste envío productos eventos nocturnos,INFORMATIONAL,policy_shipping,ES,es,neutral,False,True,null,fiesta,MEDIUM,claude_synthetic,1766882727.8848634
¿Enviáis vestidos de fiesta rápido?,INFORMATIONAL,policy_shipping,ES,es,formal,False,True,null,fiesta,HIGH,claude_synthetic,1766882727.884864
envio express disponible fines semana,INFORMATIONAL,policy_shipping,ES,es,neutral,False,False,null,null,MEDIUM,claude_synthetic,1766882727.8848646
¿Cuánto vale el transporte urgente?,INFORMATIONAL,policy_shipping,ES,es,formal,False,True,null,null,HIGH,claude_synthetic,1766882727.8848648
gastos envío tocado novia elegante,INFORMATIONAL,policy_shipping,ES,es,neutral,False,True,null,boda,MEDIUM,claude_synthetic,1766882727.8848653
¿Podéis enviar antes del evento?,INFORMATIONAL,policy_shipping,ES,es,formal,False,True,null,fiesta,HIGH,claude_synthetic,1766882727.8848655
cuanto tardais en envios urgentes,INFORMATIONAL,policy_shipping,ES,es,neutral,False,False,null,null,MEDIUM,claude_synthetic,1766882727.884866
¿Hay envío gratis para ceremonias?,INFORMATIONAL,policy_shipping,ES,es,formal,False,True,null,gala,HIGH,claude_synthetic,1766882727.8848662
tiempo entrega lencería sin costuras,INFORMATIONAL,policy_shipping,ES,es,neutral,False,True,null,null,MEDIUM,claude_synthetic,1766882727.8848684
¿Hacéis envíos garantizados?,INFORMATIONAL,policy_shipping,ES,es,formal,False,True,null,null,HIGH,claude_synthetic,1766882727.8848689
coste transporte vestidos invitada,INFORMATIONAL,policy_shipping,ES,es,neutral,False,False,null,null,MEDIUM,claude_synthetic,1766882727.884869
¿Enviáis productos especiales seguros?,INFORMATIONAL,policy_shipping,ES,es,formal,False,True,null,null,HIGH,claude_synthetic,1766882727.884871
How much does shipping cost to New York,INFORMATIONAL,policy_shipping,US,es,neutral,False,False,null,null,MEDIUM,claude_synthetic,1766882742.1781764
do you ship to California,INFORMATIONAL,policy_shipping,US,es,neutral,False,False,null,null,MEDIUM,claude_synthetic,1766882742.1781783
what's the shipping cost for orders under $50,INFORMATIONAL,policy_shipping,US,es,neutral,False,False,null,null,MEDIUM,claude_synthetic,1766882742.178179
free shipping on orders over $50,INFORMATIONAL,policy_shipping,US,es,neutral,False,False,null,null,MEDIUM,claude_synthetic,1766882742.17818
how long does delivery take,INFORMATIONAL,policy_shipping,US,es,neutral,False,False,null,null,MEDIUM,claude_synthetic,1766882742.1781807
shipping time to Texas,INFORMATIONAL,policy_shipping,US,es,neutral,False,False,null,null,MEDIUM,claude_synthetic,1766882742.1781812
do you offer express shipping,INFORMATIONAL,policy_shipping,US,es,neutral,False,False,null,null,MEDIUM,claude_synthetic,1766882742.1781816
international shipping to US,INFORMATIONAL,policy_shipping,US,es,neutral,False,False,null,null,MEDIUM,claude_synthetic,1766882742.1781821
shipping costs for bralette Camila,INFORMATIONAL,policy_shipping,US,es,neutral,False,False,Camila,null,MEDIUM,claude_synthetic,1766882742.1781826
how much to ship the Emma dress,INFORMATIONAL,policy_shipping,US,es,neutral,False,False,Emma,null,MEDIUM,claude_synthetic,1766882742.178183
delivery time for adhesive bras,INFORMATIONAL,policy_shipping,US,es,neutral,False,False,null,null,MEDIUM,claude_synthetic,1766882742.1781838
shipping policy for wedding dresses,INFORMATIONAL,policy_shipping,US,es,neutral,False,False,null,null,MEDIUM,claude_synthetic,1766882742.1781843
do you ship silicone bras nationwide,INFORMATIONAL,policy_shipping,US,es,neutral,False,False,null,null,MEDIUM,claude_synthetic,1766882742.1781847
free shipping threshold,INFORMATIONAL,policy_shipping,US,es,neutral,False,False,null,null,MEDIUM,claude_synthetic,1766882742.1781852
what are your shipping rates,INFORMATIONAL,policy_shipping,US,es,neutral,False,False,null,null,MEDIUM,claude_synthetic,1766882742.1781857
how long for delivery to Florida,INFORMATIONAL,policy_shipping,US,es,neutral,False,False,null,null,MEDIUM,claude_synthetic,1766882742.178186
shipping cost for the Leire dress,INFORMATIONAL,policy_shipping,US,es,neutral,False,False,Leire,null,MEDIUM,claude_synthetic,1766882742.1781883
do you ship to all US states,INFORMATIONAL,policy_shipping,US,es,neutral,False,False,null,null,MEDIUM,claude_synthetic,1766882742.1781888
express delivery options,INFORMATIONAL,policy_shipping,US,es,neutral,False,False,null,null,MEDIUM,claude_synthetic,1766882742.1781893
standard shipping time,INFORMATIONAL,policy_shipping,US,es,neutral,False,False,null,null,MEDIUM,claude_synthetic,1766882742.1781898
shipping fees for lencería,INFORMATIONAL,policy_shipping,US,es,neutral,False,True,null,null,MEDIUM,claude_synthetic,1766882742.1781902
delivery time for party dresses,INFORMATIONAL,policy_shipping,US,es,neutral,False,False,null,null,MEDIUM,claude_synthetic,1766882742.178191
how much shipping to Miami,INFORMATIONAL,policy_shipping,US,es,neutral,False,False,Mia,null,MEDIUM,claude_synthetic,1766882742.1781912
do you have overnight shipping,INFORMATIONAL,policy_shipping,US,es,neutral,False,False,null,null,MEDIUM,claude_synthetic,1766882742.1781917
shipping cost for orders under 50 dollars,INFORMATIONAL,policy_shipping,US,es,neutral,False,False,null,null,MEDIUM,claude_synthetic,1766882742.1781921
what's the delivery timeframe,INFORMATIONAL,policy_shipping,US,es,neutral,False,False,null,null,MEDIUM,claude_synthetic,1766882742.1781926
shipping rates to Los Angeles,INFORMATIONAL,policy_shipping,US,es,neutral,False,False,null,null,MEDIUM,claude_synthetic,1766882742.178195
free shipping minimum order,INFORMATIONAL,policy_shipping,US,es,neutral,False,False,null,null,MEDIUM,claude_synthetic,1766882742.1781952
how long does shipping take,INFORMATIONAL,policy_shipping,US,es,neutral,False,False,null,null,MEDIUM,claude_synthetic,1766882742.1781957
delivery options available,INFORMATIONAL,policy_shipping,US,es,neutral,False,False,null,null,MEDIUM,claude_synthetic,1766882742.1781962
shipping cost for adhesive products,INFORMATIONAL,policy_shipping,US,es,neutral,False,False,null,null,MEDIUM,claude_synthetic,1766882742.1781967
do you ship the Alexa dress to Chicago,INFORMATIONAL,policy_shipping,US,es,neutral,False,False,Alexa,null,MEDIUM,claude_synthetic,1766882742.1781971
international shipping rates,INFORMATIONAL,policy_shipping,US,es,neutral,False,False,null,null,MEDIUM,claude_synthetic,1766882742.1781976
shipping time for wedding accessories,INFORMATIONAL,policy_shipping,US,es,neutral,False,False,null,null,MEDIUM,claude_synthetic,1766882742.178198
delivery cost to Seattle,INFORMATIONAL,policy_shipping,US,es,neutral,False,False,null,null,MEDIUM,claude_synthetic,1766882742.1781986
how much for expedited shipping,INFORMATIONAL,policy_shipping,US,es,neutral,False,False,null,null,MEDIUM,claude_synthetic,1766882742.178199
shipping policy for special event dresses,INFORMATIONAL,policy_shipping,US,es,neutral,False,False,null,null,MEDIUM,claude_synthetic,1766882742.1782007
do you ship brami tops nationwide,INFORMATIONAL,policy_shipping,US,es,neutral,False,False,null,null,MEDIUM,claude_synthetic,1766882742.1782014
shipping fees and delivery time,INFORMATIONAL,policy_shipping,US,es,neutral,False,False,null,null,MEDIUM,claude_synthetic,1766882742.178202
what's your shipping threshold for free delivery,INFORMATIONAL,policy_shipping,US,es,neutral,False,False,null,null,MEDIUM,claude_synthetic,1766882742.1782024
how long to receive my order,INFORMATIONAL,policy_shipping,US,es,neutral,False,False,null,null,MEDIUM,claude_synthetic,1766882742.1782029
shipping cost for the Victoria dress,INFORMATIONAL,policy_shipping,US,es,neutral,False,False,Victoria,null,MEDIUM,claude_synthetic,1766882742.1782033
delivery time to Boston,INFORMATIONAL,policy_shipping,US,es,neutral,False,False,null,null,MEDIUM,claude_synthetic,1766882742.1782036
do you offer free shipping,INFORMATIONAL,policy_shipping,US,es,neutral,False,False,null,null,MEDIUM,claude_synthetic,1766882742.178204
shipping rates for lencería invisible,INFORMATIONAL,policy_shipping,US,es,neutral,False,True,null,null,MEDIUM,claude_synthetic,1766882742.1782048
how much to ship to Washington DC,INFORMATIONAL,policy_shipping,US,es,neutral,False,False,null,null,MEDIUM,claude_synthetic,1766882742.1782053
delivery timeframe for party wear,INFORMATIONAL,policy_shipping,US,es,neutral,False,False,null,null,MEDIUM,claude_synthetic,1766882742.178207
shipping cost for the Lorena dress,INFORMATIONAL,policy_shipping,US,es,neutral,False,False,Lorena,null,MEDIUM,claude_synthetic,1766882742.1782074
do you ship adhesive bras to all states,INFORMATIONAL,policy_shipping,US,es,neutral,False,False,null,null,MEDIUM,claude_synthetic,1766882742.178208
what's the shipping fee,INFORMATIONAL,policy_shipping,US,es,neutral,False,False,null,null,MEDIUM,claude_synthetic,1766882742.1782086
delivery time for special occasions dresses,INFORMATIONAL,policy_shipping,US,es,neutral,False,False,null,null,MEDIUM,claude_synthetic,1766882742.178209
shipping policy for US orders,INFORMATIONAL,policy_shipping,US,es,neutral,False,False,null,null,MEDIUM,claude_synthetic,1766882742.1782093
how much shipping for cocktail dresses,INFORMATIONAL,policy_shipping,US,es,neutral,False,False,null,null,MEDIUM,claude_synthetic,1766882742.1782098
do you have same day delivery,INFORMATIONAL,policy_shipping,US,es,neutral,False,False,null,null,MEDIUM,claude_synthetic,1766882742.1782103
shipping cost for the Camila bralette,INFORMATIONAL,policy_shipping,US,es,neutral,False,False,Camila,null,MEDIUM,claude_synthetic,1766882742.1782107
what are delivery options,INFORMATIONAL,policy_shipping,US,es,neutral,False,False,null,null,MEDIUM,claude_synthetic,1766882742.1782112
shipping fees for evening wear,INFORMATIONAL,policy_shipping,US,es,neutral,False,False,null,null,MEDIUM,claude_synthetic,1766882742.1782131
how long for my dress to arrive,INFORMATIONAL,policy_shipping,US,es,neutral,False,False,null,null,MEDIUM,claude_synthetic,1766882742.1782134
shipping rates within United States,INFORMATIONAL,policy_shipping,US,es,neutral,False,False,null,null,MEDIUM,claude_synthetic,1766882742.1782138
delivery cost for wedding guest dresses,INFORMATIONAL,policy_shipping,US,es,neutral,False,False,null,null,MEDIUM,claude_synthetic,1766882742.1782143
¿Puedo pagar con PayPal?,INFORMATIONAL,policy_payment,CL,es,formal,False,True,null,null,HIGH,claude_synthetic,1766882781.9022305
qué métodos de pago aceptan,INFORMATIONAL,policy_payment,CL,es,neutral,False,True,null,null,MEDIUM,claude_synthetic,1766882781.9022317
¿Se puede pagar en cuotas?,INFORMATIONAL,policy_payment,CL,es,formal,False,True,null,null,HIGH,claude_synthetic,1766882781.9022324
aceptan tarjeta de débito,INFORMATIONAL,policy_payment,CL,es,neutral,False,True,null,null,MEDIUM,claude_synthetic,1766882781.902233
como puedo pagar mi pedido,INFORMATIONAL,policy_payment,CL,es,neutral,False,False,null,null,MEDIUM,claude_synthetic,1766882781.9022331
¿Puedo pagar con transferencia bancaria?,INFORMATIONAL,policy_payment,CL,es,formal,False,True,null,null,HIGH,claude_synthetic,1766882781.9022334
que formas de pago tienen disponibles,INFORMATIONAL,policy_payment,CL,es,neutral,False,False,null,null,MEDIUM,claude_synthetic,1766882781.9022346
¿Aceptan pago con tarjeta de crédito?,INFORMATIONAL,policy_payment,CL,es,formal,False,True,null,null,HIGH,claude_synthetic,1766882781.9022348
se puede pagar contraentrega,INFORMATIONAL,policy_payment,CL,es,neutral,False,False,null,null,MEDIUM,claude_synthetic,1766882781.902235
¿Cuáles son las opciones de pago?,INFORMATIONAL,policy_payment,CL,es,formal,False,True,null,null,HIGH,claude_synthetic,1766882781.9022357
puedo pagar el vestido Emma en cuotas,INFORMATIONAL,policy_payment,CL,es,neutral,False,False,Emma,null,MEDIUM,claude_synthetic,1766882781.902236
¿Aceptan PayPal para el pago?,INFORMATIONAL,policy_payment,CL,es,formal,False,True,null,null,HIGH,claude_synthetic,1766882781.902236
como pago mi compra,INFORMATIONAL,policy_payment,CL,es,neutral,False,False,null,null,MEDIUM,claude_synthetic,1766882781.9022365
¿Se puede financiar la compra?,INFORMATIONAL,policy_payment,CL,es,formal,False,True,null,null,HIGH,claude_synthetic,1766882781.9022365
que metodos de pago manejan,INFORMATIONAL,policy_payment,CL,es,neutral,False,False,null,null,MEDIUM,claude_synthetic,1766882781.9022367
¿Puedo pagar con Webpay?,INFORMATIONAL,policy_payment,CL,es,formal,False,True,null,null,HIGH,claude_synthetic,1766882781.902237
aceptan pago con tarjeta internacional,INFORMATIONAL,policy_payment,CL,es,neutral,False,False,null,null,MEDIUM,claude_synthetic,1766882781.902238
¿Se puede pagar por transferencia?,INFORMATIONAL,policy_payment,CL,es,formal,False,True,null,null,HIGH,claude_synthetic,1766882781.9022381
cuanto sale el despacho si pago con débito,INFORMATIONAL,policy_payment,CL,es,informal,False,True,null,null,MEDIUM,claude_synthetic,1766882781.9022384
¿Puedo dividir el pago en cuotas?,INFORMATIONAL,policy_payment,CL,es,formal,False,True,null,null,HIGH,claude_synthetic,1766882781.9022386
que opciones de pago tienen,INFORMATIONAL,policy_payment,CL,es,neutral,False,False,null,null,MEDIUM,claude_synthetic,1766882781.902239
¿Aceptan tarjetas internacionales?,INFORMATIONAL,policy_payment,CL,es,formal,False,True,null,null,HIGH,claude_synthetic,1766882781.902239
se puede pagar con redcompra,INFORMATIONAL,policy_payment,CL,es,neutral,False,False,null,null,MEDIUM,claude_synthetic,1766882781.9022396
¿Cuál es la forma de pago más segura?,INFORMATIONAL,policy_payment,CL,es,formal,False,True,null,null,HIGH,claude_synthetic,1766882781.9022396
puedo pagar el bralette Florencia con PayPal,INFORMATIONAL,policy_payment,CL,es,neutral,False,False,Florencia,null,MEDIUM,claude_synthetic,1766882781.90224
¿Hay descuento por pago al contado?,INFORMATIONAL,policy_payment,CL,es,formal,False,True,null,null,HIGH,claude_synthetic,1766882781.9022403
como se realiza el pago,INFORMATIONAL,policy_payment,CL,es,neutral,False,False,null,null,MEDIUM,claude_synthetic,1766882781.9022412
¿Puedo pagar con múltiples tarjetas?,INFORMATIONAL,policy_payment,CL,es,formal,False,True,null,null,HIGH,claude_synthetic,1766882781.9022415
aceptan pago en efectivo,INFORMATIONAL,policy_payment,CL,es,neutral,False,False,null,null,MEDIUM,claude_synthetic,1766882781.9022417
¿Se puede pagar el vestido largo en cuotas?,INFORMATIONAL,policy_payment,CL,es,formal,False,True,null,null,HIGH,claude_synthetic,1766882781.9022424
que tan seguro es pagar con tarjeta aquí,INFORMATIONAL,policy_payment,CL,es,neutral,False,True,null,null,MEDIUM,claude_synthetic,1766882781.9022427
¿Puedo usar mi tarjeta Visa?,INFORMATIONAL,policy_payment,CL,es,formal,False,True,null,null,HIGH,claude_synthetic,1766882781.902243
se acepta MasterCard,INFORMATIONAL,policy_payment,CL,es,neutral,False,False,null,null,MEDIUM,claude_synthetic,1766882781.9022431
¿Hay algún recargo por pagar con tarjeta?,INFORMATIONAL,policy_payment,CL,es,formal,False,True,null,null,HIGH,claude_synthetic,1766882781.9022434
puedo pagar la lencería adhesiva por transferencia,INFORMATIONAL,policy_payment,CL,es,neutral,False,True,null,null,MEDIUM,claude_synthetic,1766882781.9022436
¿Cuándo se cobra el dinero de la tarjeta?,INFORMATIONAL,policy_payment,CL,es,formal,False,True,null,null,HIGH,claude_synthetic,1766882781.9022439
aceptan American Express,INFORMATIONAL,policy_payment,CL,es,neutral,False,False,null,null,MEDIUM,claude_synthetic,1766882781.9022446
¿Se puede pagar a través del banco?,INFORMATIONAL,policy_payment,CL,es,formal,False,True,null,null,HIGH,claude_synthetic,1766882781.902245
como funciona el pago con PayPal,INFORMATIONAL,policy_payment,CL,es,neutral,False,False,null,null,MEDIUM,claude_synthetic,1766882781.9022453
¿Puedo cambiar el método de pago después?,INFORMATIONAL,policy_payment,CL,es,formal,False,True,null,null,HIGH,claude_synthetic,1766882781.9022453
